tran_id,first_name,last_name,tran_date,gender,tran_value,tran_hash,tran_lat,tran_long,tran_type,tran_status
1HjfY4Eyg9e5r8psfgeQLGQGmeMM2MRamY,Murielle,Jerson,2018/06/01,Female,84.32,e2dde9bec91d249a68bb2ceca76e58d1,48.659828,102.625198,"Pasta - Canelloni, Single Serve",3
139HDK3rZYPouxnobLn8uD8ZinGFEuDYS5,Crichton,Goodlip,2018/02/27,Male,156.12,e90a1465fb5d03c4690d8877fc0191f1,-8.4942298,118.5360226,"Gin - Gilbeys London, Dry",4
1DcdApv8jzfur5XHVaaCSs6JChWC5Egs5t,Craggie,Strank,2018/01/02,Male,77.89,866fba496e020e824953de92fa6c0f67,32.7481978,35.3438402,Pan Grease,1
1HXwCCoCXSThSXdgcm89k8CFq7EPAv86uc,Marni,Sifflett,2017/03/17,Female,137.63,c490daa1a4db08b1a02989fc16e4639b,45.396383,4.3258963,Cookie Choc,3
1AmG11KFo6hxVrSY3zgWbPvmktxWZyZXa5,Nessa,MacKessock,2017/12/31,Female,92.61,02ddd7033715916ae1295804c3e12342,-6.9661799,112.3561297,"Capon - Breast, Double, Wing On",3
1DmiUy6AhKZWqR35ATDCfoivxu6DmVtrXK,Cami,Gierek,2018/02/23,Female,23.48,1760b7adf6d748a97168060016d86ef3,29.012339,105.851885,Sugar - Brown,4
1FZHNFQ4iGJResP3aPdRNgiJgxL2uqhHxX,Bert,Servant,2017/07/21,Female,53.54,89ffceb752b645bb7219e3c620039d55,35.4449242,-5.0937101,Wine - Tio Pepe Sherry Fino,5
19cpcJZbnnfg8LyQRV4A1DSmnLyzsAH8uA,Kinsley,Dumberell,2017/05/07,Male,157.65,9dd21634aaf7b0662b4203cd2dc7d4d8,50.0622,-96.51669,Bread - White Mini Epi,5
1Pm93D2JKH3pGeRqJjLa8TqqGThGpj1Afx,Nobe,Chaplin,2017/06/16,Male,64.14,878c2ca74da48dbee5da3e30fe4e455f,-4.1384805,29.803397,"Shrimp - Baby, Cold Water",5
1NL4yshfbfRQ2cJcqMzGUVHNqXQYsVHeCa,Opalina,Yepiskopov,2017/12/24,Female,-62.79,b707e8ba695c43090bb3fd338bf3240c,6.0343516,124.5217429,Loquat,2
16Ky2gwTW9cz4MFpSDvAXVQk2iJKRFmavJ,Codi,Janisson,2018/04/15,Female,61.58,328d7c007a4e6b5a7122a6a423bd8823,14.6276215,-87.6075294,Beef Tenderloin Aaa,5
1LUt18NQFagtTDnsftDHLCnaNcQQFrv6E,Jacynth,Applebee,2017/05/21,Female,105.1,8f580de63f370546554faffe9a5dbc17,25.454084,119.007777,"Wine - White, Riesling, Henry Of",1
1MTr96U9jwZCwbtBZgrSuZF16H3RyAjwA6,Yolane,Bolver,2018/05/09,Female,124.31,3675082ca5bfe1a318be197029c77698,22.517585,113.39277,Chicken - Whole Fryers,4
1G5ys44fCxzEuupfvTAPhXAQFo7YBcn1xY,Erinn,Mansuer,2017/09/19,Female,155.7,1c5966c7b65e830d1f5dd8e11279a0e2,48.3245206,35.9379288,Bread - Raisin,4
1QGBE1BC5i7G23edZTsYAnC8kZRg8ToZtn,Rodrigo,Gyles,2017/05/18,Male,196.53,952f7c4f586523dc9274fa3b1daf1a99,38.1162631,140.8585745,The Pop Shoppe - Cream Soda,1
156ihaCjPPU8B2Rmvr2HxShCcSXLesAed1,Roanne,Mordie,2018/03/10,Female,64.5,b4bee710475de60f44192e5d5a5bf2a7,43.4945737,5.8978018,Muffin - Mix - Bran And Maple 15l,3
1H2YcJ5uiuaJW7XNiGTRTXRGr6vqjRcMQ2,Ramona,Lamort,2017/02/20,Female,109.68,9be51757408d0d3538169740881df8f2,27.338257,103.717465,Beer - Mcauslan Apricot,1
1JRmENTBDnhgJ95TCLHGgYpDACEzY5jA6b,Audie,Rabson,2017/07/09,Female,90.07,e415f8b444360626be890cd4310709a4,50.4086421,36.8953954,"Rum - Cream, Amarula",5
1NoypNqgfhDcKUaW5pDMmen5q3LG9YY5nf,Ambros,Janosevic,2017/05/08,Male,116.33,9cbf199f6dd5afdc2425412dacc311bb,51.5534631,39.0929181,Wine - Pinot Noir Latour,5
1DQeppqg81Pa51eQW4oZ11NgBagrbrBcCH,Zondra,McGoogan,2017/09/15,Female,17.24,20bba55c868429465805dd0051419bd0,-6.976504,114.1112351,"Pork - Bacon,back Peameal",3
12zoeJSddo2u7RBoxefve2QWKmbH9of4tK,Shanon,Mellsop,2017/02/26,Female,95.41,08f5ee3ad001dcc99c002201b123f119,-8.5052,118.6133,"Coconut - Creamed, Pure",1
13ChqbnLHKMUThV1GaFKs6YMb7S6j3MNjh,Vidovic,Frangello,2017/09/01,Male,128.56,d7db9b7b54dafff72b1599c1cf32c18e,21.3785203,106.0875326,Soupfoamcont12oz 112con,1
14JZefyyqdLkB5jpyc7AShqC3595uDCHdu,Joe,Sanger,2017/04/18,Male,187.19,18a4c3f5bdab36cc69f815f7eb95ca9c,60.4232195,5.3067543,Samosa - Veg,5
1F4UCfMC26NWBiWd2tCkYAXMdnYiwcDm7F,Lacie,Cahn,2018/04/16,Female,180.76,99624e101347890211754705e4467bd2,44.2298189,-79.4619506,"Stock - Veal, White",3
1B7LpANgQEgytz4BzrsrFHAGkRqUntCCnz,Dorthea,Poulston,2017/07/14,Female,-45.95,60137049d0a67f0c036d11fe2ce3a377,35.761829,115.029215,Cranberries - Frozen,1
1EFiWc8MRPpZbthnVXhAiyaLPh3PZ5VDN8,Ninon,Grane,2017/01/08,Female,125.76,1019f89ea3856198eee02354bf6c80cf,31.9750078,73.6032755,Instant Coffee,2
1KAMzGE1H4mNFDeJqzBipdF3BZmp4Bb5S2,Alejandro,Coey,2018/05/29,Male,57.45,fa3349ca575d5137de629719f0b11cbb,16.23063,44.58476,Bandage - Flexible Neon,3
1Cvg7GNYYK4FcDWS7381MT4pLNdDV9gxwb,Ephrem,Lube,2018/03/16,Male,90.59,3421b785d722990da2bd0eb8a9d6e8de,14.033333,-86.466667,Mcgillicuddy Vanilla Schnap,4
15r4WQJRRvKgAx1mnJxyNMJ2rmZWXek334,Elsworth,Northin,2018/01/22,Male,-16.86,460875bf317b17ad98a2cf7e895daaa6,35.429135,104.030413,Chicken Breast Halal,2
1PiTnxAWWjRTnstttV98qP3EKNJd7S2teb,Bron,Osinin,2018/02/27,Male,105.97,64b0ff021d885bc1913af5190d574447,-7.051,112.4232,Sunflower Seed Raw,3
157jJEzzvNQbwkqo6uyE2ZNMEzQVst4dKP,Robbin,Shaw,2017/11/21,Female,195.33,b57ea484b8df5af14a7eb5282d4ab15c,29.859714,113.801133,Orange - Blood,4
1G12KzX8TPP6Gmtf2vRowkBG5HvaM9QL7W,Tori,Woolacott,2018/02/12,Female,162.24,10494b099532708df20e1ebe3c85452b,45.7013243,-73.9284855,Flour - Strong,5
1NzhMKGQApEsebhTSXoU61BggpCCjXQeLT,Austin,Heild,2018/02/04,Male,186.13,dd19b3b795793d02710074fff9ab7305,8.5182123,126.1195736,"Spoon - Soup, Plastic",1
1LT7s5Pd3cx4i7Qra2gRsLmvG2RdcT4Ce2,Salem,Lanaway,2017/05/20,Male,46.77,e0cdedc8d88cebdb4095959c1a7c6e18,-22.455799,-47.0193913,Potatoes - Parissienne,4
14wcsGQLEJQdUcSdtxuM6QGpnUPqadFxZq,Byron,Deware,2017/12/29,Male,135.09,9a334609252b28b335648ce45d48fe0b,-27.5703548,-48.62059,Wine - Cousino Macul Antiguas,3
1Ce1zK27XFWABtCbJ2nn2gDr8UMHCeRuBL,Veda,Tofanelli,2018/03/24,Female,104.98,000e30c9b5207d260db1258cfa9f007a,-6.9818839,110.447063,"Veal - Insides, Grains",1
13J9XyaXanWsrAN6oipFeRqA2NvwSrCFuw,Jakob,Ruzicka,2018/02/28,Male,105.66,7a097ae0164e4d0fc9840089042e0d63,49.62406,20.94789,Sea Urchin,1
1CrhKAmUEx1MFYxygLUYRgGuoJ7iRCdgF3,Shermie,MacCardle,2018/04/02,Male,-91.79,34f0652569046bafb5a250364bfeaa61,26.433417,110.856622,Bread - Triangle White,3
1HbwfqppFzapecLpBkYpeyYrYtm31QqCjo,Dell,Hugett,2018/01/05,Female,90.77,d1f671ebe4334ac612fe0be1aeac2309,-22.0699763,-46.5728156,Pastry - Baked Scones - Mini,3
18d86fGAPvPgbwF5zGscbBSYXw24Hog5k7,Ronnica,Traynor,2017/11/09,Female,-14.52,1c8aecb0f1d9d7324af464111687ad61,22.58405,113.093384,Bacardi Limon,3
1QDnAL2PcQgcYTLSisEGBDkNfReqmFhwXd,Lindsey,Wintle,2018/01/12,Female,130.49,6969dc9f24ab2d4c35f423660f7d9833,56.0446874,99.5285704,Island Oasis - Cappucino Mix,1
1KooERM5hM6JeawmZ8MxtkfLQipE7PmDLi,Rodger,Ship,2018/04/03,Male,-63.76,d1f61b299374b610fec4fd3adaed16b6,-8.2637032,113.5371368,Veal - Striploin,1
1DDRPm3FbSk958ZLGNtiaRoedLQ9DKvKax,Sheri,Conachy,2017/01/23,Female,84.23,8fc6fb80f80a6e11e43c55d0c0971032,39.43806,127.24306,Corn Kernels - Frozen,4
17XhPBrgTuB8LynpqxnRk7awKx7a82fPpX,Chloe,Dougary,2017/09/05,Female,-36.8,c5c12e20ca398aa81d28d57be8560f2d,32.187849,119.425836,Bread - French Baquette,3
1JPeaxaEMs3BsLEUMj7i3UYfFewTd2Ee1f,Lissa,McCourtie,2017/05/14,Female,16.2,bab84fbf1234feceb364e791dd8a54fd,57.9331563,55.34672,Dooleys Toffee,1
131r23y27ntvHCpzCdnvUB5Me6Ew4t7UJa,Dal,Ommundsen,2017/06/22,Male,106.97,9eaa468015d992b569eb73bb94bb6f13,7.3750631,-6.4769877,"Mushroom - Morels, Dry",2
13qXFaXxskKkqtUwvHzFHfoCzHUCQjwgWz,Cecil,Bosher,2017/01/24,Male,55.93,13089ff437889576321eda4be37238ad,41.9914135,121.6412579,Bread - French Stick,4
1AEjaC4HX83TyyB7rVmDxdp6QesmcuLrAn,Lowe,Nickoles,2017/10/20,Male,-1.16,25ac8f323ff248d667183df7869416e8,54.0474092,38.404411,Cheese Cloth,3
1Mn6ietWnV7rvSb2JGkHMJZkZMZk28C5T7,Rasla,Chavez,2018/03/20,Female,108.98,9be88d58612f788d8522597b44020db4,-8.8228841,120.2570421,Fish - Bones,3
19Ly97Q7bhHkyZK9qpYKmp6NcJyHQVdHs4,Clifford,Clingoe,2017/06/09,Male,69.37,80065612c1ef96ecb03db4f8b38f7805,40.3172129,-8.7543161,Pomegranates,4
1QAraQsUSE3RN1aTqricopSUoVkAF1NVzW,Seth,Wheatcroft,2017/10/04,Male,60.69,2e5e06158536ef4d98640a223b8715e4,34.2582539,117.1884772,Longos - Lasagna Veg,2
12xRQzefmSU6ap3bF8wUiBLXik3VkvMsDS,Nikkie,Thom,2017/10/24,Female,147.64,c23fc785100868683b9eea910bf4528c,18.6316742,105.629523,Soup - Campbells Beef Stew,3
1L8NtCiFEa7Kecu8jLBD5MnxTT1DU8oHZ7,Caron,Dugan,2018/01/09,Female,38.7,2f1d325f58ba7250a829d5b64d76417b,45.506995,124.292626,Grouper - Fresh,1
128NHh8HNRpytz6tk9qQ6gSYvu7QPsfH4H,Staci,Sandom,2018/05/24,Female,91.3,f2e81b21934aa6eb10e83d18d6333d69,38.3559764,140.3748668,Pasta - Agnolotti - Butternut,5
1FWQwfjpGCN82uT5oSWCPkPeRQZa3kUFin,Wilona,Tamlett,2017/05/03,Female,-48.39,32c419166022d31502ae01c3e1bd6f62,34.3507417,135.6964987,English Muffin,3
1763up3ZTAkvx5Rce8z1FZRbpfcxJ84Mje,Charmine,Zavattero,2017/05/03,Female,76.65,f3c112bb4c34b5d7c55fcb0986f6f5d3,13.78851,100.33334,Dry Ice,1
1D6UcWkujVizYua8YyBiPUNNCNpq5Gg9Si,Jens,Rochelle,2018/04/29,Male,250.31,ca79f82b800f5a06b84e8bc472dfab20,-34.3048508,-58.7739249,"Pasta - Orzo, Dry",2
1LhtNYNTGHr6oFU4SL48LB5GrbXkPgByuZ,Ardelle,Demangeon,2017/02/25,Female,112.8,638fd3a2bb9eee6b93ae7708b8b68613,38.371402,117.329949,Monkfish - Fresh,2
1GhUpQgNkYM9FxAs5MrZsVhW8TYqn5Z3t4,Vinni,Lates,2017/11/25,Female,-15.21,d43b0d72e783e6cbc38521dae2248fee,17.0521348,121.7050399,Bread - Sour Sticks With Onion,2
13btk4ofqQqURvUvTa7bcMDqifNBRKSg4t,Teresita,Abry,2017/11/07,Female,137.5,4d29fc5c8073a7d60523c1a50a90e95c,49.47512,-123.75903,Table Cloth 81x81 Colour,5
16KCUY61nipZ1WsHGG8T6afQ8FpUVMwGzs,Vanni,Shrubsall,2017/08/29,Female,-0.98,5b3f3fab3d088287e3274174eab6b060,43.4945737,5.8978018,Wine - Montecillo Rioja Crianza,2
19huZBGniSR1e9m63x9q3PfcpQoyKqApK1,Onfre,Salzen,2017/03/06,Male,106.61,a7539a2396b7b617086aa4188fb10f54,19.2000657,-98.8016731,"Chocolate - Semi Sweet, Calets",4
17FueruozBkHB3NwDxLo1Y633w78tzJsYq,Schuyler,Bownass,2018/02/24,Male,15.94,3cfd2fd6c024200fba65e5fe4d288bf8,4.7703172,-76.0623979,Instant Coffee,5
16bgE7YaTXeSbgGX1CGqWw9ibpJ7tdzvAW,Mike,Ballantine,2017/02/26,Male,180.0,e078801be7cbc052460b7637ed01ae28,35.414982,116.587282,Wine - Pinot Noir Pond Haddock,2
1NNN7ACdKPgzza1qQQnb2X45fTWZJPfNbr,Betti,Milliere,2017/06/19,Female,121.21,2a04d15e4188f8981ea0aeab37fbf550,-9.7936959,29.0809012,Soup - Campbells Beef Stew,5
1EAwvAhcxbTBRt42zt3mooD1TbqjVbZ6wQ,Dacie,Akid,2017/07/15,Female,105.81,bf5ee8495bcba6525a5a14b673c89eef,13.9483457,100.791665,Flour - Bread,1
1B7BKwpp76A7NZMVTTWfuaYHZN7j9CcM27,Valentine,Penniell,2017/11/08,Female,72.05,3bcf7499dee3978f075e9cf86de865c6,40.9282833,24.3057691,Eggplant - Regular,4
1FiYBQHLz9CBJcRRc3M4brm1av24HSQWZm,Kiersten,Brydell,2017/09/02,Female,114.83,5a0b4c42aadae29a86aeed7bc14ebc85,13.9426434,45.6787098,Wine - Cave Springs Dry Riesling,1
1LVtEaYgr1RZmJqcG6ptV6yxSBD8tDVjjB,Ashley,Favell,2017/10/21,Male,243.13,06ae8940bfb1511a00deb1796e532899,41.91583,21.53056,Food Colouring - Green,1
1KVaw5rayrGjkqnbFp9CoNXdYD7MXH2WiW,Stephanus,Eberst,2017/10/10,Male,39.83,6afa567576a26f174aae89e17ee03ae4,52.454148,-1.7138034,Muffin - Mix - Mango Sour Cherry,3
1H1kp7NUVCsXPAizWa4RRBKbrVuYnEnmp2,Ingrid,Ellaman,2018/06/01,Female,-13.98,e284c7b2cdbaf9b5119359d9ec887330,43.933411,116.086032,Icecream - Dibs,4
1HqGC9SaPQNxk6iK3rorykAmjRF4zT9g1q,Fax,Talby,2017/05/09,Male,99.91,5430cc08a628f13302fa719affb645e4,24.674624,102.904318,Cake - Sheet Strawberry,3
17fAeCnhcN58Gnusd2E7Tj1pPPkrJ7KUt4,Stefa,Bourchier,2017/07/04,Female,-24.17,4c01b2a6cd1392dd3d6f00760c6ada04,55.86667,37.5,Tamarind Paste,2
1Bh3FAP8jAJGCbV1xnZrEnK8DTmxtuWAJN,Fianna,Carcas,2017/08/12,Female,188.26,16e63088577bf96c21a93ef07d12a90c,59.3257396,14.0908934,Garbage Bag - Clear,5
1HZtXwsoJUZS3qNtRu5Fs5B2M5XrRM395H,Gearard,Quinnelly,2017/07/05,Male,-3.06,fae6860f1060a5419183dd2fd9fbd521,31.746017,120.803452,Tea - Black Currant,2
1KDrnJWbiWJBcirFMybq45XtPbPG1u1Xmn,Jorie,Salandino,2017/03/12,Female,153.04,1ed596c70427b4e52d975439997aa2d9,51.5607333,43.1402151,Beef - Short Ribs,5
1E7kjdkga8qqkMMWA1XRgLpjwqjkjXJJma,Thedrick,Norbury,2018/04/12,Male,195.34,8f57f38b08e64fac6ff9e452319c0b30,41.87148,22.28961,Radish,2
1J5BBFhEboWk82Ft6SGuPhBoCgSuDdNDwA,Alie,Moretto,2018/06/20,Female,61.95,73e328de375931dbbe319ad39f8b71da,-9.916667,-75.783333,Sprouts Dikon,1
1JAPbKAEUsYw7Kz7xJefxwEnRESMp41No,Magdalene,Bygrave,2018/01/01,Female,6.47,09d5f3899cea5235cca4128af60bea25,13.8345621,121.3967768,Blueberries,3
1EVwfpuWX6mD8toxSza8XuzUa2Z49Qo6zA,Vernen,Kiddle,2017/05/31,Male,124.54,cbc2447c73c814c5c7c98b6ba1d476d9,53.6693538,23.8131306,Spring Roll Wrappers,1
1PiSwTjrYaBAZp7oCgf4CRA2vRrKoPnLaX,Petra,Izatson,2017/05/21,Female,107.63,6f710bb88d0427342e99670895de5290,14.413539,-90.633471,"Olives - Green, Pitted",4
19GmnQerjKzedRK6hzWJfuUzZtikqtqEDr,Jeromy,Rusling,2018/04/01,Male,-0.97,2dce81de3d3bcb696eb072265e3b9291,-6.1317103,106.5202368,Toothpick Frilled,5
1CzcajPJ1hetEYykqkaQQwpXB9PktuWWZA,Randie,Durkin,2017/09/16,Female,212.61,560f482ee1eec26a2854865c8e03db07,14.5849522,121.0777423,Bread - Assorted Rolls,2
14nMSrXxsDGtwSPmBsP6f2vsdexXu1xyUU,Gweneth,Anstis,2017/04/19,Female,152.05,bfe8b1e151204880cf22bc64385e796d,59.0490896,60.5974703,Soho Lychee Liqueur,2
1GvZN4K5N1d1Vff7XPsyNkTsvVb43zZymS,Luce,Upfold,2017/12/22,Female,155.89,8675aaddeabf5adde8ea30ac8dd7534c,28.1499543,129.244362,"Pasta - Rotini, Dry",3
18WaKLdu8D7iqWnMfXCPza8664PTysXZKz,Roz,Rosborough,2018/06/12,Female,50.93,9d38bf63ead8e0ae3ea9232cc1da819c,54.1433253,-9.7359765,Butter Balls Salted,3
18GmfYAzoogoWY9jrCsH14iLtcn19kaebK,Christoph,Albisser,2018/06/22,Male,77.72,ede7ea1dd0f47e714b9695f0ae77b652,41.561877,108.925428,Shortbread - Cookie Crumbs,4
194ACLXfYCBaUUFa9xrqo4U6z9aLt7icE,Gabi,Birwhistle,2017/12/07,Male,23.68,b390bc55202b090f9438c60d23ad1c4f,38.7993886,-9.3855593,Cheese - Mix,4
156Epd3DTTnmxeuiXzizh5ZLqAc8YoVfGo,Boony,Canby,2017/09/09,Male,74.22,6aac6250fa0a5ab09ce982e19ac99467,29.086221,119.571633,Kale - Red,2
1nqM5F1Cy8LDX9Hz9j5wiMKLUhEz7Dtqz,Hildagarde,Aleksandrov,2017/12/02,Female,48.28,92ce3a4d4f42ae9cb30a7df197919e06,53.0662784,19.2876039,Kiwi,1
19HsFHFSYN1bvEUemz4yKeV5mBKKG571Q6,Dun,Tenney,2017/06/08,Male,99.37,da2e67a5906036f0e22f4d78d7a9a219,31.37389,34.34085,Southern Comfort,4
15fYziVxsCgxUMsVBpct4guA8BWomFFdMJ,Rudy,Carss,2017/08/16,Male,183.13,ff0194c27dd8edc5f3e7c2bb96658f8f,-7.4220343,106.7529514,Waffle Stix,3
168dh9Sjt4SEWy3mEz9QRrykuGMboZeZu5,Perri,Aisman,2018/01/01,Female,117.7,39223f86a9679c5a7dacabcffc90b5a8,23.354091,116.681972,Daikon Radish,4
1L2vh42UnK3yBqzuojxTXsiN6RGVCBqdJ6,Adolphus,De Ruggero,2017/03/18,Male,157.17,bc1c7072fcca71b997f2e40387f6742f,-19.4959312,-41.0713439,"Lamb - Shoulder, Boneless",5
1A8v5L1dirWZdGMCibCNU3ZrhEqPdUdjWA,Meghann,Heggman,2017/09/11,Female,-66.33,7527747917f0e0999b06565a92b401d9,-7.6568317,110.3392399,Potatoes - Parissienne,3
1Q1Pq2RDbJ7DECcqdk3bkiucdRKkPZi43z,Rip,Mullaly,2017/10/23,Male,31.17,19f9a3b7d4849dab5534d0fbdd14344a,7.5129005,124.9562226,Soup - Campbells Beef Strogonoff,5
13Z3Sh483x9iGugM7k5jqsKKUiyQaGUFS3,Anderson,Gerger,2018/02/10,Male,45.5,60be4d324ca49dd5d4d7c60bebf9a174,10.2441931,-67.6066164,Dip - Tapenade,2
1BmqjD8WPLi9dQDPAcp9LCBshYrJQWJmj1,Cherise,Menichi,2017/01/13,Female,79.28,6e7b75acf52a672a0d783178e4d4833f,37.2484774,138.4445735,Ice Cream - Strawberry,4
1DCYtM9WtiZrDnvrEZJyrGS3rbps4aHMYH,Wendall,Woofenden,2017/03/28,Male,131.57,5389626ecefef9a61a9cad959e1468af,25.403263,104.828238,"Zucchini - Mini, Green",4
1NngsgfpBW3uUXGqVm68UZfGmWLKPSD6iz,Boniface,Olesen,2017/07/01,Male,116.96,fc1bb9b8d71c62a3daed28d84744ec5b,6.2582292,6.3066585,Orange - Tangerine,4
12Uu2noBWBoHbVALhLFEzJM3GFjS5Uo2MY,Morrie,Double,2018/03/18,Male,103.91,5e428d1374e07b34027f3a66f9da157d,25.112046,99.161761,Chicken Breast Halal,1
1EDvwjG6JouRuqoZitdSgtezrCz7tgZB3C,Lief,Whelband,2018/06/10,Male,122.56,980e7b3c1c87ed425b6fd42d54bb862f,-35.0234334,-63.5803937,Shrimp - Black Tiger 26/30,2
12B9SoskVp8HvF5yoTJjx1xoWMh3qoJBYj,Dorthy,Mussetti,2017/07/28,Female,171.79,d7bb7518e1c91d4c597f1a3126c5aa36,9.9868231,-84.3692925,Mint - Fresh,3
1NZTZSAxwtjWWBq79KuatdpVJ6Nra4GGNW,Elisha,Padrick,2018/06/28,Male,227.2,9950bfb2e4e72b82b4e08b9fefe5e575,39.803681,112.073298,Fond - Neutral,1
181CA8mebNv36g1mfLmGrStgdxMTF82QQw,Hernando,Coppard,2017/10/04,Male,35.47,342e4463f134f66cbca1014d756712c1,15.1274943,104.5757366,"Beans - Fava, Canned",2
1GeC2LDJ76Cjio5DgBui57sgEdF9xshRuu,Danyelle,Rembrant,2017/08/23,Female,90.56,c56768413ca189eaa06182e31c2dc76a,52.1474235,20.4745018,"Cheese - Havarti, Roasted Garlic",2
1L2WwF9zLZsy6UyLbbqbfG4tWf1WnQi3fN,Humphrey,Kirwood,2017/02/18,Male,53.26,8a1c328c98231cb6f78fbbfe62f682c9,35.315039,113.908772,Petite Baguette,3
1MbLDBFx5naqAMr5DvQ9rvPXZGJfZrN9Ts,Ameline,Watmore,2018/02/03,Female,179.47,6e80814cee949f558a12815b907cb239,-34.4922897,-58.6799941,Mountain Dew,5
15z3iyq6XE268MsmEepQSegYP6YedncTb7,Bethina,McMonnies,2017/10/06,Female,159.57,24cdd90ab67eb08d962c6a20b4e04984,1.3105389,103.925603,Food Colouring - Orange,2
1B4XtfrLsxkvheC6x6z8HqnxMVeS124G1L,Katherine,Kegley,2018/06/19,Female,24.02,46f0ca64f74127392c883404b7dc848e,14.609371,-61.07256,Chocolate - Semi Sweet,3
1AAihgtGsv5iUd3LULbnagzbDsRyAxHfKD,Janey,Sperling,2017/12/18,Female,247.61,425fdf3f4c3aae4b3f4ce982091c1bd2,61.7065022,26.6110106,Toothpick Frilled,2
148UeztYaAYHw3M9hAffMYi16M5guGtw4U,Heloise,Rooson,2018/02/21,Female,92.73,6b8f825924843f23693d29937204d93c,31.598328,98.326906,Sage Derby,1
12CzwawZEZ75DWHGbHMxYgdGutCAWzGP8f,Nichols,Morden,2017/03/29,Male,175.32,907da05feaed4b073d0432b57f29a164,23.113478,113.417068,Bread - Hamburger Buns,3
13FB99KCwraJniSNttAnLEDFMuVchZs7Jt,Yulma,Malimoe,2018/01/25,Male,21.8,61becd1bb07c68b3c9bb2d158311f5f3,19.992977,105.8451758,"Rum - Coconut, Malibu",5
16W5C7eVKULcN5hT6sGB6mNrDC5wZdb1Rv,Christina,Entwistle,2017/04/29,Female,11.37,c2c2f86c6b669b90ac6c6734a5bc85a6,51.4753297,46.1136773,Sauerkraut,5
1GKC2dk8G2KGY7Twzbwre5z3ZaCVQwxnRh,Gabbie,Insworth,2017/09/03,Male,120.14,8a213550b655fda1bb5a2f1dbda0b829,15.8507092,120.3947577,Cabbage Roll,5
1KeH4fAtEsdyyyS4ALkurNQbxehMWAwVz3,Kaine,Benthall,2017/06/04,Male,24.95,0e0d855f0cb110157694246bbe97d8a3,39.04472,65.59082,"Wine - Saint - Bris 2002, Sauv",2
12T4KniQJW6oXu2rbWQmaFp8U8unaXnH2z,Mario,Tullis,2017/03/12,Male,221.84,b94b520284089a5b5da959e2046b57c2,49.8279218,22.3924149,Cheese - Ricotta,2
1DBJKyRtXXM6Vf8ELaxf9A3KMkqUPiwqgC,Berke,Volcker,2018/05/04,Male,19.81,3241a328f742879a676daa88ae1cd2c0,54.6680772,25.1126281,Calypso - Strawberry Lemonade,2
1AeiUshGte83DkEoECecqazoLQPqv9SFaD,Chad,Thurley,2017/06/07,Male,-50.05,ce5cc197e77929b0dfc6ac9a5baa70f5,34.0599302,-118.249786,Trout - Smoked,1
1LDN8EFu4e1pGECBTn95xGv6XtHMMVJCv5,Alisa,Nurcombe,2017/08/28,Female,121.08,a219a07adad3a74c3e7697cfd7216a1c,22.948016,113.366904,Water Chestnut - Canned,1
16CaQh3XGfX572qoQSqb9vytStASrkcBPa,Chrystel,St Clair,2017/09/15,Female,90.13,36406226ade1e812bcd5e594f94de47f,-23.4794456,-46.382126,Corn Meal,4
16eTcEeEYm4ToppgG7Nh3Njpqq7n8d98gK,Johnathan,MacGeffen,2017/07/29,Male,172.59,9bf7497091306b676719a74eee6895c2,-7.4468,108.00217,Sugar - White Packet,3
13WWhzg9biUujHCi1BJHsRpRD57TqmsM9X,Theobald,Chezier,2017/11/11,Male,130.06,68ea6784e078f2bc30cc41d95d94f3d6,23.1350488,113.29083,Appetizer - Southwestern,4
1JcqfeyYF2uiFWCCRQKPpMZonEzHmsznXx,Doti,Ozintsev,2017/04/26,Female,94.02,b5f8435c7ba330343167bf70ada552f2,45.53338,-73.21585,Bag - Regular Kraft 20 Lb,3
17encVhDmbare48kgbpZauPGmWfd5Efvwp,Meaghan,Dargavel,2017/01/14,Female,75.85,3d862e3434b094ed12cfd2109838ee62,9.3257165,-73.8654295,Coriander - Seed,3
1DE7kb5pJNkq5pzxoMj3axsguBSNwgjMi3,Lefty,Pressnell,2018/01/29,Male,10.82,ab8ba72cd6f939c736d5905e56f21031,16.084073,120.026896,"Wine - Red, Cabernet Sauvignon",5
1ESHph2YtsEzoZW1igGyfta8shocKxVraa,Fair,Sparrow,2018/06/21,Male,-4.1,dbf7e25f9c9f1d593c2002267829d608,0.8639157,-77.5529475,Cups 10oz Trans,5
1BjB4RAAcZL3cjVEMx4c9J9XRHAzkoFFrV,Marwin,Chiles,2017/11/09,Male,175.7,070f46dad0d07c574dcb36f1a6ab55b8,53.3004898,-6.2634596,Beef - Striploin,3
1EAVKRT1V9cSN8re2jHf2cAREq6HVVDS9E,Merlina,Braithwait,2018/04/28,Female,94.31,260a4ebe0f2008a9b144fe5ac1bb15a5,6.9280156,79.8908308,Lettuce Romaine Chopped,3
1Gqo5PxvumWcAUSihM7XVbvrj3Urx9ZyKQ,Ivan,Vickarman,2018/01/01,Male,174.28,74fdfd56e66694a2b05e857f99c795b0,59.3606836,17.9701456,Energy - Boo - Koo,3
1LNUL3ufHMNXmGbVdBYEbvhjojRkEAbZ2f,Marita,Suero,2018/01/14,Female,154.38,86919d68bfd5557fcaf2e9e1705c6bd7,49.6617919,32.0477111,Mustard - Individual Pkg,4
